vCrop,climate,CAPRI_NUTSII,nuts2,RCP,CO2_level,representative.median
Barley,isimip_clim,DE270000,DE27,RCP6.0,amb,3.54575570833027
Barley,isimip_clim,DE300000,DE30,RCP4.5,elev,27.9714875896025
Barley,isimip_clim,DE300000,DE30,RCP6.0,amb,3.80575156746481
Barley,isimip_clim,DE300000,DE30,RCP2.6,elev,15.9429252777403
Barley,isimip_clim,DE300000,DE30,RCP4.5,amb,3.01655297715615
Barley,isimip_clim,DE300000,DE30,RCP8.5,elev,40.0031705015151
Barley,isimip_clim,DE300000,DE30,RCP2.6,amb,2.25871389395444
Barley,isimip_clim,DE300000,DE30,RCP6.0,elev,25.4734542300596
Barley,isimip_clim,DE300000,DE30,RCP8.5,amb,4.35857280968676
Barley,isimip_clim,DE400000,DE41,RCP2.6,elev,14.0463606467517
Barley,isimip_clim,DE400000,DE41,RCP8.5,elev,34.199068948624
Barley,isimip_clim,DE400000,DE41,RCP4.5,elev,23.2205786701862
Barley,isimip_clim,DE400000,DE41,RCP8.5,amb,1.68307736886299
Barley,isimip_clim,DE400000,DE41,RCP6.0,elev,22.2825801402349
Barley,isimip_clim,DE400000,DE41,RCP2.6,amb,-0.38647633525748
Barley,isimip_clim,DE400000,DE41,RCP6.0,amb,1.64492750228764
Barley,isimip_clim,DE400000,DE41,RCP4.5,amb,2.48964520360948
Barley,isimip_clim,DE400000,DE42,RCP2.6,amb,1.7759544440246
Barley,isimip_clim,DE400000,DE42,RCP2.6,elev,17.3922050713498
Barley,isimip_clim,DE400000,DE42,RCP4.5,amb,3.8177325668736
Barley,isimip_clim,DE400000,DE42,RCP8.5,elev,41.0120347151734
Barley,isimip_clim,DE400000,DE42,RCP6.0,amb,3.24666498202792
Barley,isimip_clim,DE400000,DE42,RCP4.5,elev,27.9321813967853
Barley,isimip_clim,DE400000,DE42,RCP6.0,elev,27.4740961384124
Barley,isimip_clim,DE400000,DE42,RCP8.5,amb,5.7995826184464
Barley,isimip_clim,DE500000,DE50,RCP2.6,amb,1.02210183621301
Barley,isimip_clim,DE500000,DE50,RCP2.6,elev,15.1456179570001
Barley,isimip_clim,DE500000,DE50,RCP4.5,elev,23.9672168633542
Barley,isimip_clim,DE500000,DE50,RCP8.5,elev,32.8371773995071
Barley,isimip_clim,DE500000,DE50,RCP6.0,elev,23.2546755911277
Barley,isimip_clim,DE500000,DE50,RCP4.5,amb,3.99887118245517
Barley,isimip_clim,DE500000,DE50,RCP6.0,amb,2.24306486705719
Barley,isimip_clim,DE500000,DE50,RCP8.5,amb,2.30224814397915
Barley,isimip_clim,DE600000,DE60,RCP2.6,amb,0.841639919749683
Barley,isimip_clim,DE600000,DE60,RCP4.5,amb,3.00897875431793
Barley,isimip_clim,DE600000,DE60,RCP8.5,amb,2.24568695218789
Barley,isimip_clim,DE600000,DE60,RCP2.6,elev,15.0184445151382
Barley,isimip_clim,DE600000,DE60,RCP8.5,elev,32.1023017345281
Barley,isimip_clim,DE600000,DE60,RCP6.0,elev,22.9820656967412
Barley,isimip_clim,DE600000,DE60,RCP6.0,amb,2.21898813152612
Barley,isimip_clim,DE600000,DE60,RCP4.5,elev,23.0767033613274
Barley,isimip_clim,DE710000,DE71,RCP2.6,elev,15.9411778943704
Barley,isimip_clim,DE710000,DE71,RCP8.5,amb,3.16165786719121
Barley,isimip_clim,DE710000,DE71,RCP4.5,amb,1.49078925083147
Barley,isimip_clim,DE710000,DE71,RCP6.0,elev,21.7825296421594
Barley,isimip_clim,DE710000,DE71,RCP4.5,elev,20.347945638386
Barley,isimip_clim,DE710000,DE71,RCP6.0,amb,2.61671963341924
Barley,isimip_clim,DE710000,DE71,RCP8.5,elev,29.5506945270682
Barley,isimip_clim,DE710000,DE71,RCP2.6,amb,4.184684398075
Barley,isimip_clim,DE720000,DE72,RCP2.6,amb,4.56805390419878
Barley,isimip_clim,DE720000,DE72,RCP4.5,elev,21.2188371805358
Barley,isimip_clim,DE720000,DE72,RCP2.6,elev,16.8183256930814
Barley,isimip_clim,DE720000,DE72,RCP4.5,amb,2.27274246489943
Barley,isimip_clim,DE720000,DE72,RCP8.5,elev,31.9909713660212
Barley,isimip_clim,DE720000,DE72,RCP6.0,elev,20.0669274494811
Barley,isimip_clim,DE720000,DE72,RCP8.5,amb,2.40809905103927
Barley,isimip_clim,DE720000,DE72,RCP6.0,amb,1.86140557094688
Barley,isimip_clim,DE730000,DE73,RCP8.5,elev,33.054503762627
Barley,isimip_clim,DE730000,DE73,RCP6.0,elev,22.3262831990687
Barley,isimip_clim,DE730000,DE73,RCP2.6,amb,5.34135313058196
Barley,isimip_clim,DE730000,DE73,RCP6.0,amb,2.23943630081208
Barley,isimip_clim,DE730000,DE73,RCP8.5,amb,3.84093825424331
Barley,isimip_clim,DE730000,DE73,RCP4.5,amb,2.58784088552853
Barley,isimip_clim,DE730000,DE73,RCP4.5,elev,22.9632399902495
Barley,isimip_clim,DE730000,DE73,RCP2.6,elev,18.1353009599167
Barley,isimip_clim,DE800000,DE80,RCP2.6,elev,13.0286847922539
Barley,isimip_clim,DE800000,DE80,RCP8.5,amb,-1.01897587575677
Barley,isimip_clim,DE800000,DE80,RCP2.6,amb,-0.969897791822948
Barley,isimip_clim,DE800000,DE80,RCP4.5,elev,19.5923078620417
Barley,isimip_clim,DE800000,DE80,RCP8.5,elev,28.8193041578276
Barley,isimip_clim,DE800000,DE80,RCP6.0,elev,18.7438948019029
Barley,isimip_clim,DE800000,DE80,RCP4.5,amb,-0.269232886028005
Barley,isimip_clim,DE800000,DE80,RCP6.0,amb,-0.627797644398279
Barley,isimip_clim,DE910000,DE91,RCP6.0,amb,1.43584023201795
Barley,isimip_clim,DE910000,DE91,RCP4.5,elev,23.0835156490369
Barley,isimip_clim,DE910000,DE91,RCP6.0,elev,21.8888911522178
Barley,isimip_clim,DE910000,DE91,RCP8.5,elev,33.0713659059308
Barley,isimip_clim,DE910000,DE91,RCP2.6,elev,17.2094664341381
Barley,isimip_clim,DE910000,DE91,RCP4.5,amb,3.13331374901879
Barley,isimip_clim,DE910000,DE91,RCP2.6,amb,3.22507939338192
Barley,isimip_clim,DE910000,DE91,RCP8.5,amb,4.05134927247956
Barley,isimip_clim,DE920000,DE92,RCP2.6,elev,15.629996717554
Barley,isimip_clim,DE920000,DE92,RCP8.5,amb,3.34919576225415
Barley,isimip_clim,DE920000,DE92,RCP2.6,amb,1.94570602415137
Barley,isimip_clim,DE920000,DE92,RCP6.0,amb,1.54541618009295
Barley,isimip_clim,DE920000,DE92,RCP4.5,elev,23.5512352498577
Barley,isimip_clim,DE920000,DE92,RCP8.5,elev,33.216176588302
Barley,isimip_clim,DE920000,DE92,RCP4.5,amb,3.99192151284585
Barley,isimip_clim,DE920000,DE92,RCP6.0,elev,21.8128064331803
Barley,isimip_clim,DE930000,DE93,RCP4.5,elev,24.8452780580264
Barley,isimip_clim,DE930000,DE93,RCP2.6,elev,15.4262926306585
Barley,isimip_clim,DE930000,DE93,RCP6.0,amb,2.23839864860011
Barley,isimip_clim,DE930000,DE93,RCP2.6,amb,0.830214500356439
Barley,isimip_clim,DE930000,DE93,RCP6.0,elev,23.6801759045732
Barley,isimip_clim,DE930000,DE93,RCP8.5,amb,2.92255405604617
Barley,isimip_clim,DE930000,DE93,RCP8.5,elev,33.9331475586676
Barley,isimip_clim,DE930000,DE93,RCP4.5,amb,4.20500288060525
Barley,isimip_clim,DE940000,DE94,RCP8.5,amb,2.20568760074126
Barley,isimip_clim,DE940000,DE94,RCP4.5,elev,25.3829179829157
Barley,isimip_clim,DE940000,DE94,RCP6.0,elev,22.1637988840821
Barley,isimip_clim,DE940000,DE94,RCP6.0,amb,0.526834067160034
Barley,isimip_clim,DE940000,DE94,RCP2.6,elev,15.6818065530956
Barley,isimip_clim,DE940000,DE94,RCP8.5,elev,32.9216881726883
Barley,isimip_clim,DE940000,DE94,RCP4.5,amb,3.61648444649838
Barley,isimip_clim,DE940000,DE94,RCP2.6,amb,1.79213714713883
Barley,isimip_clim,DEA10000,DEA1,RCP6.0,amb,-1.55475024320685
Barley,isimip_clim,DEA10000,DEA1,RCP2.6,amb,1.06945810803363
Barley,isimip_clim,DEA10000,DEA1,RCP2.6,elev,15.1901674296703
Barley,isimip_clim,DEA10000,DEA1,RCP6.0,elev,20.7833678624704
Barley,isimip_clim,DEA10000,DEA1,RCP4.5,amb,2.06017702563134
Barley,isimip_clim,DEA10000,DEA1,RCP4.5,elev,23.6078101156194
Barley,isimip_clim,DEA10000,DEA1,RCP8.5,elev,31.5817999604523
Barley,isimip_clim,DEA10000,DEA1,RCP8.5,amb,0.485863818742389
Barley,isimip_clim,DEA20000,DEA2,RCP2.6,amb,3.18288398775826
Barley,isimip_clim,DEA20000,DEA2,RCP4.5,elev,20.2560754724102
Barley,isimip_clim,DEA20000,DEA2,RCP6.0,amb,2.48318280522924
Barley,isimip_clim,DEA20000,DEA2,RCP8.5,elev,29.5008177584632
Barley,isimip_clim,DEA20000,DEA2,RCP6.0,elev,20.6430468261517
Barley,isimip_clim,DEA20000,DEA2,RCP8.5,amb,2.2222044170422
Barley,isimip_clim,DEA20000,DEA2,RCP2.6,elev,15.0307261298591
Barley,isimip_clim,DEA20000,DEA2,RCP4.5,amb,1.85657378536226
Barley,isimip_clim,DEA30000,DEA3,RCP4.5,amb,2.12292333936979
Barley,isimip_clim,DEA30000,DEA3,RCP8.5,elev,32.9778778397844
Barley,isimip_clim,DEA30000,DEA3,RCP4.5,elev,25.4660835276611
Barley,isimip_clim,DEA30000,DEA3,RCP6.0,elev,22.937596946885
Barley,isimip_clim,DEA30000,DEA3,RCP6.0,amb,-0.994159653827539
Barley,isimip_clim,DEA30000,DEA3,RCP2.6,amb,1.64032042728552
Barley,isimip_clim,DEA30000,DEA3,RCP2.6,elev,16.7094836339625
Barley,isimip_clim,DEA30000,DEA3,RCP8.5,amb,1.34075589780784
Barley,isimip_clim,DEA40000,DEA4,RCP2.6,amb,3.24053428455624
Barley,isimip_clim,DEA40000,DEA4,RCP2.6,elev,17.036757603549
Barley,isimip_clim,DEA40000,DEA4,RCP6.0,elev,20.9210896823125
Barley,isimip_clim,DEA40000,DEA4,RCP6.0,amb,1.75050679888411
Barley,isimip_clim,DEA40000,DEA4,RCP4.5,elev,23.1492192551798
Barley,isimip_clim,DEA40000,DEA4,RCP8.5,elev,31.8246093054907
Barley,isimip_clim,DEA40000,DEA4,RCP4.5,amb,3.05340315413286
Barley,isimip_clim,DEA40000,DEA4,RCP8.5,amb,3.18534223479164
Barley,isimip_clim,DEA50000,DEA5,RCP4.5,elev,18.3145756885542
Barley,isimip_clim,DEA50000,DEA5,RCP2.6,elev,13.7534297087714
Barley,isimip_clim,DEA50000,DEA5,RCP2.6,amb,2.52430598347428
Barley,isimip_clim,DEA50000,DEA5,RCP6.0,amb,1.03041132384196
Barley,isimip_clim,DEA50000,DEA5,RCP4.5,amb,1.15781704378086
Barley,isimip_clim,DEA50000,DEA5,RCP6.0,elev,19.071224819812
Barley,isimip_clim,DEA50000,DEA5,RCP8.5,elev,28.1417410569469
Barley,isimip_clim,DEA50000,DEA5,RCP8.5,amb,1.64830207973366
Barley,isimip_clim,DEB10000,DEB1,RCP8.5,elev,31.0126403593499
Barley,isimip_clim,DEB10000,DEB1,RCP4.5,elev,20.9277621620454
Barley,isimip_clim,DEB10000,DEB1,RCP2.6,amb,4.15194826770464
Barley,isimip_clim,DEB10000,DEB1,RCP2.6,elev,15.9098425487669
Barley,isimip_clim,DEB10000,DEB1,RCP4.5,amb,2.44240923672438
Barley,isimip_clim,DEB10000,DEB1,RCP6.0,elev,21.7498127723824
Barley,isimip_clim,DEB10000,DEB1,RCP8.5,amb,3.24147960205526
Barley,isimip_clim,DEB10000,DEB1,RCP6.0,amb,2.57100419126311
Barley,isimip_clim,DEB20000,DEB2,RCP6.0,elev,22.6974395926789
Barley,isimip_clim,DEB20000,DEB2,RCP6.0,amb,2.91279871447973
Barley,isimip_clim,DEB20000,DEB2,RCP4.5,elev,22.851376644702
Barley,isimip_clim,DEB20000,DEB2,RCP4.5,amb,2.90530289945185
Barley,isimip_clim,DEB20000,DEB2,RCP8.5,amb,2.10473087929132
Barley,isimip_clim,DEB20000,DEB2,RCP2.6,elev,17.1070863511142
Barley,isimip_clim,DEB20000,DEB2,RCP2.6,amb,4.50820936199396
Barley,isimip_clim,DEB20000,DEB2,RCP8.5,elev,31.4447018106077
Barley,isimip_clim,DEB30000,DEB3,RCP6.0,elev,21.311666421982
Barley,isimip_clim,DEB30000,DEB3,RCP4.5,elev,21.587085019162
Barley,isimip_clim,DEB30000,DEB3,RCP2.6,amb,4.11397219821124
Barley,isimip_clim,DEB30000,DEB3,RCP2.6,elev,16.5652959895807
Barley,isimip_clim,DEB30000,DEB3,RCP6.0,amb,2.69825801912464
Barley,isimip_clim,DEB30000,DEB3,RCP8.5,elev,29.9935618943313
Barley,isimip_clim,DEB30000,DEB3,RCP4.5,amb,2.29426321782739
Barley,isimip_clim,DEB30000,DEB3,RCP8.5,amb,2.00223266638957
Barley,isimip_clim,DEC00000,Dec-00,RCP4.5,elev,22.2408043189639
Barley,isimip_clim,DEC00000,Dec-00,RCP2.6,elev,17.0003837490555
Barley,isimip_clim,DEC00000,Dec-00,RCP4.5,amb,0.717390865340094
Barley,isimip_clim,DEC00000,Dec-00,RCP2.6,amb,3.07718708724636
Barley,isimip_clim,DEC00000,Dec-00,RCP8.5,amb,1.15189104955408
Barley,isimip_clim,DEC00000,Dec-00,RCP6.0,amb,1.97567892378944
Barley,isimip_clim,DEC00000,Dec-00,RCP8.5,elev,30.3822159769517
Barley,isimip_clim,DEC00000,Dec-00,RCP6.0,elev,21.363379794186
Barley,isimip_clim,DED00000,DED1,RCP6.0,elev,22.6451027299302
Barley,isimip_clim,DED00000,DED1,RCP2.6,amb,6.81288060957172
Barley,isimip_clim,DED00000,DED1,RCP6.0,amb,3.80899374067215
Barley,isimip_clim,DED00000,DED1,RCP4.5,amb,0.98485587421475
Barley,isimip_clim,DED00000,DED1,RCP4.5,elev,22.3114900986125
Barley,isimip_clim,DED00000,DED1,RCP8.5,elev,34.9073231673934
Barley,isimip_clim,DED00000,DED1,RCP2.6,elev,21.2414528478763
Barley,isimip_clim,DED00000,DED1,RCP8.5,amb,4.21222778556843
Barley,isimip_clim,DED00000,DED2,RCP4.5,amb,1.70197408000349
Barley,isimip_clim,DED00000,DED2,RCP6.0,elev,22.3031583829291
Barley,isimip_clim,DED00000,DED2,RCP2.6,elev,19.6258981561972
Barley,isimip_clim,DED00000,DED2,RCP4.5,elev,21.1389523510333
Barley,isimip_clim,DED00000,DED2,RCP8.5,elev,34.6437641577373
Barley,isimip_clim,DED00000,DED2,RCP6.0,amb,3.47717585417345
Barley,isimip_clim,DED00000,DED2,RCP2.6,amb,5.50453338208996
Barley,isimip_clim,DED00000,DED2,RCP8.5,amb,5.2931716887675
Barley,isimip_clim,DED00000,DED3,RCP2.6,amb,6.04342913109087
Barley,isimip_clim,DED00000,DED3,RCP4.5,elev,23.3387267479253
Barley,isimip_clim,DED00000,DED3,RCP6.0,amb,4.13144382363322
Barley,isimip_clim,DED00000,DED3,RCP4.5,amb,3.78689994832627
Barley,isimip_clim,DED00000,DED3,RCP8.5,elev,35.2769695447325
Barley,isimip_clim,DED00000,DED3,RCP8.5,amb,5.57061727388464
Barley,isimip_clim,DED00000,DED3,RCP2.6,elev,20.3212595472485
Barley,isimip_clim,DED00000,DED3,RCP6.0,elev,24.7802571165186
Barley,isimip_clim,DEE00000,DEE0,RCP4.5,amb,2.58777940586387
Barley,isimip_clim,DEE00000,DEE0,RCP2.6,amb,3.76543271195231
Barley,isimip_clim,DEE00000,DEE0,RCP2.6,elev,18.1821745382622
Barley,isimip_clim,DEE00000,DEE0,RCP6.0,elev,22.2715632379017
Barley,isimip_clim,DEE00000,DEE0,RCP4.5,elev,21.7852385310897
Barley,isimip_clim,DEE00000,DEE0,RCP8.5,elev,33.3285696018788
Barley,isimip_clim,DEE00000,DEE0,RCP8.5,amb,4.07966672218304
Barley,isimip_clim,DEE00000,DEE0,RCP6.0,amb,2.215265959963
Barley,isimip_clim,DEF00000,DEF0,RCP4.5,elev,21.6863855463876
Barley,isimip_clim,DEF00000,DEF0,RCP4.5,amb,1.56182243018153
Barley,isimip_clim,DEF00000,DEF0,RCP8.5,elev,28.9425457499319
Barley,isimip_clim,DEF00000,DEF0,RCP8.5,amb,0.402882145849551
Barley,isimip_clim,DEF00000,DEF0,RCP2.6,elev,14.5586005799988
Barley,isimip_clim,DEF00000,DEF0,RCP6.0,amb,1.97116220370555
Barley,isimip_clim,DEF00000,DEF0,RCP2.6,amb,1.5556249900618
Barley,isimip_clim,DEF00000,DEF0,RCP6.0,elev,21.5411101267634
Barley,isimip_clim,DEG00000,DEG0,RCP2.6,amb,5.6446897181451
Barley,isimip_clim,DEG00000,DEG0,RCP8.5,elev,33.1031058858046
Barley,isimip_clim,DEG00000,DEG0,RCP6.0,amb,3.28365499640412
Barley,isimip_clim,DEG00000,DEG0,RCP4.5,elev,22.3165301179491
Barley,isimip_clim,DEG00000,DEG0,RCP2.6,elev,19.7754798428865
Barley,isimip_clim,DEG00000,DEG0,RCP4.5,amb,2.11609628188608
Barley,isimip_clim,DEG00000,DEG0,RCP6.0,elev,23.6099127215987
Barley,isimip_clim,DEG00000,DEG0,RCP8.5,amb,2.96394554779714
Barley,isimip_clim,DK000000,DK00,RCP8.5,amb,0.264112271659168
Barley,isimip_clim,DK000000,DK00,RCP4.5,elev,24.162275764848
Barley,isimip_clim,DK000000,DK00,RCP8.5,elev,32.644134208521
Barley,isimip_clim,DK000000,DK00,RCP6.0,elev,23.1507130723879
Barley,isimip_clim,DK000000,DK00,RCP2.6,elev,17.1516952522915
Barley,isimip_clim,DK000000,DK00,RCP4.5,amb,1.23664766497021
Barley,isimip_clim,DK000000,DK00,RCP2.6,amb,1.55474416478688
Barley,isimip_clim,DK000000,DK00,RCP6.0,amb,1.15725887010614
Barley,isimip_clim,EE000000,EE00,RCP4.5,elev,28.4032037316915
Barley,isimip_clim,EE000000,EE00,RCP6.0,amb,6.05000452705705
Barley,isimip_clim,EE000000,EE00,RCP6.0,elev,29.8314704404189
Barley,isimip_clim,EE000000,EE00,RCP2.6,elev,18.9661300590662
Barley,isimip_clim,EE000000,EE00,RCP8.5,amb,8.02517417191083
Barley,isimip_clim,EE000000,EE00,RCP2.6,amb,3.12957534491883
Barley,isimip_clim,EE000000,EE00,RCP4.5,amb,2.35084666565577
Barley,isimip_clim,EE000000,EE00,RCP8.5,elev,45.3778760999379
Barley,isimip_clim,EL110000,GR11,RCP6.0,elev,13.9583212072564
Barley,isimip_clim,EL110000,GR11,RCP4.5,amb,-4.52643128980178
Barley,isimip_clim,EL110000,GR11,RCP2.6,elev,12.3949502218209
Barley,isimip_clim,EL110000,GR11,RCP8.5,amb,-6.54349538324828
Barley,isimip_clim,EL110000,GR11,RCP6.0,amb,-5.58766945156304
Barley,isimip_clim,EL110000,GR11,RCP4.5,elev,16.4781219805152
Barley,isimip_clim,EL110000,GR11,RCP8.5,elev,22.1145897601922
Barley,isimip_clim,EL110000,GR11,RCP2.6,amb,0.116264918740827
Barley,isimip_clim,EL120000,GR12,RCP4.5,amb,-13.4473526106608
Barley,isimip_clim,EL120000,GR12,RCP8.5,elev,10.1550450762089
Barley,isimip_clim,EL120000,GR12,RCP6.0,elev,6.88964193289513
Barley,isimip_clim,EL120000,GR12,RCP4.5,elev,6.19181208453861
Barley,isimip_clim,EL120000,GR12,RCP2.6,elev,1.39111722109029
Barley,isimip_clim,EL120000,GR12,RCP2.6,amb,-11.5159587753389
Barley,isimip_clim,EL120000,GR12,RCP6.0,amb,-12.6184235949387
Barley,isimip_clim,EL120000,GR12,RCP8.5,amb,-16.7991366739346
Barley,isimip_clim,EL130000,GR13,RCP4.5,elev,-42.182921006484
Barley,isimip_clim,EL130000,GR13,RCP8.5,elev,-39.7058045813625
Barley,isimip_clim,EL130000,GR13,RCP2.6,elev,-46.9077027739228
Barley,isimip_clim,EL130000,GR13,RCP6.0,elev,-45.9882225587707
Barley,isimip_clim,EL130000,GR13,RCP4.5,amb,-52.6586851118542
Barley,isimip_clim,EL130000,GR13,RCP2.6,amb,-53.582682151895
Barley,isimip_clim,EL130000,GR13,RCP8.5,amb,-55.2304536592878
Barley,isimip_clim,EL130000,GR13,RCP6.0,amb,-55.5908175666976
Barley,isimip_clim,EL140000,GR14,RCP8.5,elev,-5.52363501478948
Barley,isimip_clim,EL140000,GR14,RCP6.0,elev,-4.46968690606417
Barley,isimip_clim,EL140000,GR14,RCP4.5,elev,-3.53711749177295
Barley,isimip_clim,EL140000,GR14,RCP2.6,elev,-5.88272152598276
Barley,isimip_clim,EL140000,GR14,RCP6.0,amb,-20.0612849247858
Barley,isimip_clim,EL140000,GR14,RCP4.5,amb,-19.2522794251649
Barley,isimip_clim,EL140000,GR14,RCP8.5,amb,-28.1666636267734
Barley,isimip_clim,EL140000,GR14,RCP2.6,amb,-16.4851574338698
Barley,isimip_clim,EL210000,GR21,RCP2.6,elev,-12.9508682299666
Barley,isimip_clim,EL210000,GR21,RCP4.5,elev,-9.26653507383381
Barley,isimip_clim,EL210000,GR21,RCP2.6,amb,-23.2099900212485
Barley,isimip_clim,EL210000,GR21,RCP6.0,elev,-12.0888244243042
Barley,isimip_clim,EL210000,GR21,RCP8.5,amb,-32.4462476601014
Barley,isimip_clim,EL210000,GR21,RCP4.5,amb,-24.3498861063228
Barley,isimip_clim,EL210000,GR21,RCP8.5,elev,-12.6787806054461
Barley,isimip_clim,EL210000,GR21,RCP6.0,amb,-26.9290641438008
Barley,isimip_clim,EL220000,GR22,RCP2.6,amb,-25.3826706687988
Barley,isimip_clim,EL220000,GR22,RCP8.5,elev,-21.1647575931653
Barley,isimip_clim,EL220000,GR22,RCP6.0,elev,-14.3719925370088
Barley,isimip_clim,EL220000,GR22,RCP4.5,elev,-6.77867700901339
Barley,isimip_clim,EL220000,GR22,RCP4.5,amb,-23.8332269128419
Barley,isimip_clim,EL220000,GR22,RCP8.5,amb,-42.3825595948588
Barley,isimip_clim,EL220000,GR22,RCP2.6,elev,-14.4452266351322
Barley,isimip_clim,EL220000,GR22,RCP6.0,amb,-30.7053413401702
Barley,isimip_clim,EL230000,GR23,RCP8.5,elev,-13.5609031128902
Barley,isimip_clim,EL230000,GR23,RCP6.0,elev,-8.70292779786736
Barley,isimip_clim,EL230000,GR23,RCP2.6,amb,-21.812860229081
Barley,isimip_clim,EL230000,GR23,RCP6.0,amb,-24.2556400072789
Barley,isimip_clim,EL230000,GR23,RCP4.5,amb,-23.0069211997139
Barley,isimip_clim,EL230000,GR23,RCP2.6,elev,-11.5159328214502
Barley,isimip_clim,EL230000,GR23,RCP8.5,amb,-34.8549467341567
Barley,isimip_clim,EL230000,GR23,RCP4.5,elev,-7.66649041523414
Barley,isimip_clim,EL240000,GR24,RCP4.5,elev,16.6072707974299
Barley,isimip_clim,EL240000,GR24,RCP6.0,amb,-10.68042744878
Barley,isimip_clim,EL240000,GR24,RCP8.5,elev,18.4325550235123
Barley,isimip_clim,EL240000,GR24,RCP4.5,amb,-5.47256139776348
Barley,isimip_clim,EL240000,GR24,RCP2.6,elev,14.8876448525824
Barley,isimip_clim,EL240000,GR24,RCP2.6,amb,0.0876604300236938
Barley,isimip_clim,EL240000,GR24,RCP6.0,elev,13.2228499837045
Barley,isimip_clim,EL240000,GR24,RCP8.5,amb,-13.2233287755387
Barley,isimip_clim,EL250000,GR25,RCP4.5,elev,0.36454771998839
Barley,isimip_clim,EL250000,GR25,RCP6.0,amb,-17.1078481893861
Barley,isimip_clim,EL250000,GR25,RCP8.5,elev,4.59698102694158
Barley,isimip_clim,EL250000,GR25,RCP2.6,elev,-1.22067702217266
Barley,isimip_clim,EL250000,GR25,RCP2.6,amb,-13.4897055484905
Barley,isimip_clim,EL250000,GR25,RCP4.5,amb,-17.9859275634332
Barley,isimip_clim,EL250000,GR25,RCP8.5,amb,-22.2190751657774
Barley,isimip_clim,EL250000,GR25,RCP6.0,elev,0.728455656995275
Barley,isimip_clim,EL300000,GR30,RCP4.5,elev,32.7443888429088
Barley,isimip_clim,EL300000,GR30,RCP2.6,amb,7.51044199569856
Barley,isimip_clim,EL300000,GR30,RCP6.0,amb,-15.7288707573581
Barley,isimip_clim,EL300000,GR30,RCP8.5,elev,39.6741147976928
Barley,isimip_clim,EL300000,GR30,RCP6.0,elev,12.847446476022
Barley,isimip_clim,EL300000,GR30,RCP2.6,elev,26.7823051446775
Barley,isimip_clim,EL300000,GR30,RCP8.5,amb,-4.80194654455801
Barley,isimip_clim,EL300000,GR30,RCP4.5,amb,1.87997990487516
Barley,isimip_clim,EL410000,GR41,RCP8.5,elev,35.4591825216884
Barley,isimip_clim,EL410000,GR41,RCP6.0,elev,24.2339839170192
Barley,isimip_clim,EL410000,GR41,RCP2.6,amb,10.0636675312755
Barley,isimip_clim,EL410000,GR41,RCP4.5,amb,1.20552070709306
Barley,isimip_clim,EL410000,GR41,RCP4.5,elev,26.0637675994079
Barley,isimip_clim,EL410000,GR41,RCP2.6,elev,26.4385273284727
Barley,isimip_clim,EL410000,GR41,RCP6.0,amb,-0.18752901767001
Barley,isimip_clim,EL410000,GR41,RCP8.5,amb,-0.463762991849553
Barley,isimip_clim,EL420000,GR42,RCP4.5,amb,-3.16224850047772
Barley,isimip_clim,EL420000,GR42,RCP4.5,elev,15.3617596201503
Barley,isimip_clim,EL420000,GR42,RCP6.0,elev,14.0640597548391
Barley,isimip_clim,EL420000,GR42,RCP6.0,amb,-3.63717033838281
Barley,isimip_clim,EL420000,GR42,RCP8.5,elev,20.4036527380083
Barley,isimip_clim,EL420000,GR42,RCP2.6,elev,10.4698571161392
Barley,isimip_clim,EL420000,GR42,RCP2.6,amb,-1.50087854894399
Barley,isimip_clim,EL420000,GR42,RCP8.5,amb,-6.30391130489017
Barley,isimip_clim,ES110000,ES11,RCP6.0,amb,-16.892034949315
Barley,isimip_clim,ES110000,ES11,RCP4.5,elev,-5.36344224101612
Barley,isimip_clim,ES110000,ES11,RCP6.0,elev,-2.72712308057967
Barley,isimip_clim,ES110000,ES11,RCP8.5,elev,-5.59525446686663
Barley,isimip_clim,ES110000,ES11,RCP8.5,amb,-27.9019999146149
Barley,isimip_clim,ES110000,ES11,RCP2.6,elev,-8.59585204851213
Barley,isimip_clim,ES110000,ES11,RCP2.6,amb,-17.6798662782799
Barley,isimip_clim,ES110000,ES11,RCP4.5,amb,-22.1650662818872
Barley,isimip_clim,ES120000,ES12,RCP4.5,amb,-7.4571143492211
Barley,isimip_clim,ES120000,ES12,RCP2.6,elev,8.04780031473287
Barley,isimip_clim,ES120000,ES12,RCP6.0,elev,15.0759649721752
Barley,isimip_clim,ES120000,ES12,RCP4.5,elev,11.3780424906983
Barley,isimip_clim,ES120000,ES12,RCP2.6,amb,-4.67248727611275
Barley,isimip_clim,ES120000,ES12,RCP6.0,amb,-3.33098386250831
Barley,isimip_clim,ES120000,ES12,RCP8.5,elev,19.3076797067646
Barley,isimip_clim,ES120000,ES12,RCP8.5,amb,-8.87614482075429
Barley,isimip_clim,ES130000,ES13,RCP6.0,amb,-23.5859209656
Barley,isimip_clim,ES130000,ES13,RCP4.5,elev,-6.57703761017085
Barley,isimip_clim,ES130000,ES13,RCP2.6,amb,-24.6720684691129
Barley,isimip_clim,ES130000,ES13,RCP6.0,elev,-7.68185399475784
Barley,isimip_clim,ES130000,ES13,RCP4.5,amb,-22.8341166175687
Barley,isimip_clim,ES130000,ES13,RCP2.6,elev,-13.0171692962095
Barley,isimip_clim,ES130000,ES13,RCP8.5,amb,-33.6571184722614
